Id,Code,StateId,MunicipalityId,LocalityId,IsBorderZone,TimeZone,TimeZoneOffset
0000-48053,48053,JAL,,0000,0,Tiempo del Centro,-6
0000-48054,48054,JAL,,0000,0,Tiempo del Centro,-6
0000-48055,48055,JAL,,0000,0,Tiempo del Centro,-6
0000-48056,48056,JAL,,0000,0,Tiempo del Centro,-6
0000-48057,48057,JAL,,0000,0,Tiempo del Centro,-6
0000-48058,48058,JAL,,0000,0,Tiempo del Centro,-6
0000-48059,48059,JAL,,0000,0,Tiempo del Centro,-6
0000-48060,48060,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48061,48061,JAL,,0000,0,Tiempo del Centro,-6
0000-48062,48062,JAL,,0000,0,Tiempo del Centro,-6
0000-48063,48063,JAL,,0000,0,Tiempo del Centro,-6
0000-48064,48064,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48065,48065,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48066,48066,JAL,,0000,0,Tiempo del Centro,-6
0000-48067,48067,JAL,,0000,0,Tiempo del Centro,-6
0000-48068,48068,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48069,48069,JAL,,0000,0,Tiempo del Centro,-6
0000-48070,48070,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48071,48071,JAL,,0000,0,Tiempo del Centro,-6
0000-48072,48072,JAL,,0000,0,Tiempo del Centro,-6
0000-48073,48073,JAL,,0000,0,Tiempo del Centro,-6
0000-48074,48074,JAL,,0000,0,Tiempo del Centro,-6
0000-48075,48075,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48076,48076,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48077,48077,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48078,48078,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48079,48079,JAL,,0000,0,Tiempo del Centro,-6
0000-48080,48080,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48081,48081,JAL,,0000,0,Tiempo del Centro,-6
0000-48082,48082,JAL,,0000,0,Tiempo del Centro,-6
0000-48083,48083,JAL,,0000,0,Tiempo del Centro,-6
0000-48084,48084,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48085,48085,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48086,48086,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48087,48087,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48088,48088,JAL,,0000,0,Tiempo del Centro,-6
0000-48089,48089,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48090,48090,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48091,48091,JAL,,0000,0,Tiempo del Centro,-6
0000-48092,48092,JAL,,0000,0,Tiempo del Centro,-6
0000-48093,48093,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48094,48094,JAL,,0000,0,Tiempo del Centro,-6
0000-48095,48095,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48096,48096,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48097,48097,JAL,,0000,0,Tiempo del Centro,-6
0000-48098,48098,JAL,JAL-017,0000,0,Tiempo del Centro,-6
0000-48099,48099,JAL,,0000,0,Tiempo del Centro,-6
0000-48100,48100,JAL,JAL-012,0000,0,Tiempo del Centro,-6
0000-48101,48101,JAL,,0000,0,Tiempo del Centro,-6
0000-48102,48102,JAL,,0000,0,Tiempo del Centro,-6
0000-48103,48103,JAL,,0000,0,Tiempo del Centro,-6
0000-48104,48104,JAL,,0000,0,Tiempo del Centro,-6
0000-48105,48105,JAL,,0000,0,Tiempo del Centro,-6
0000-48106,48106,JAL,,0000,0,Tiempo del Centro,-6
0000-48107,48107,JAL,,0000,0,Tiempo del Centro,-6
0000-48108,48108,JAL,,0000,0,Tiempo del Centro,-6
0000-48109,48109,JAL,,0000,0,Tiempo del Centro,-6
0000-48110,48110,JAL,JAL-012,0000,0,Tiempo del Centro,-6
0000-48111,48111,JAL,,0000,0,Tiempo del Centro,-6
0000-48112,48112,JAL,,0000,0,Tiempo del Centro,-6
0000-48113,48113,JAL,,0000,0,Tiempo del Centro,-6
0000-48114,48114,JAL,,0000,0,Tiempo del Centro,-6
0000-48115,48115,JAL,,0000,0,Tiempo del Centro,-6
0000-48116,48116,JAL,,0000,0,Tiempo del Centro,-6
0000-48117,48117,JAL,,0000,0,Tiempo del Centro,-6
0000-48118,48118,JAL,,0000,0,Tiempo del Centro,-6
0000-48119,48119,JAL,,0000,0,Tiempo del Centro,-6
0000-48120,48120,JAL,JAL-012,0000,0,Tiempo del Centro,-6
0000-48121,48121,JAL,,0000,0,Tiempo del Centro,-6
0000-48122,48122,JAL,,0000,0,Tiempo del Centro,-6
0000-48123,48123,JAL,,0000,0,Tiempo del Centro,-6
0000-48124,48124,JAL,,0000,0,Tiempo del Centro,-6
0000-48125,48125,JAL,,0000,0,Tiempo del Centro,-6
0000-48126,48126,JAL,,0000,0,Tiempo del Centro,-6
0000-48127,48127,JAL,,0000,0,Tiempo del Centro,-6
0000-48128,48128,JAL,,0000,0,Tiempo del Centro,-6
0000-48129,48129,JAL,,0000,0,Tiempo del Centro,-6
0000-48130,48130,JAL,JAL-012,0000,0,Tiempo del Centro,-6
0000-48131,48131,JAL,,0000,0,Tiempo del Centro,-6
0000-48132,48132,JAL,,0000,0,Tiempo del Centro,-6
0000-48133,48133,JAL,,0000,0,Tiempo del Centro,-6
0000-48134,48134,JAL,,0000,0,Tiempo del Centro,-6
0000-48135,48135,JAL,JAL-012,0000,0,Tiempo del Centro,-6
0000-48136,48136,JAL,JAL-012,0000,0,Tiempo del Centro,-6
0000-48137,48137,JAL,,0000,0,Tiempo del Centro,-6
0000-48138,48138,JAL,,0000,0,Tiempo del Centro,-6
0000-48139,48139,JAL,JAL-012,0000,0,Tiempo del Centro,-6
0000-48140,48140,JAL,JAL-012,0000,0,Tiempo del Centro,-6
0000-48141,48141,JAL,,0000,0,Tiempo del Centro,-6
0000-48142,48142,JAL,,0000,0,Tiempo del Centro,-6
0000-48143,48143,JAL,,0000,0,Tiempo del Centro,-6
0000-48144,48144,JAL,,0000,0,Tiempo del Centro,-6
0000-48145,48145,JAL,JAL-012,0000,0,Tiempo del Centro,-6
0000-48146,48146,JAL,JAL-012,0000,0,Tiempo del Centro,-6
0000-48147,48147,JAL,,0000,0,Tiempo del Centro,-6
0000-48148,48148,JAL,,0000,0,Tiempo del Centro,-6
0000-48149,48149,JAL,,0000,0,Tiempo del Centro,-6
0000-48150,48150,JAL,JAL-028,0000,0,Tiempo del Centro,-6
0000-48151,48151,JAL,,0000,0,Tiempo del Centro,-6
0000-48152,48152,JAL,,0000,0,Tiempo del Centro,-6
0000-48153,48153,JAL,JAL-028,0000,0,Tiempo del Centro,-6
0000-48154,48154,JAL,,0000,0,Tiempo del Centro,-6
0000-48155,48155,JAL,JAL-028,0000,0,Tiempo del Centro,-6
0000-48156,48156,JAL,,0000,0,Tiempo del Centro,-6
0000-48157,48157,JAL,,0000,0,Tiempo del Centro,-6
0000-48158,48158,JAL,,0000,0,Tiempo del Centro,-6
0000-48159,48159,JAL,JAL-028,0000,0,Tiempo del Centro,-6
0000-48160,48160,JAL,JAL-011,0000,0,Tiempo del Centro,-6
0000-48161,48161,JAL,,0000,0,Tiempo del Centro,-6
0000-48162,48162,JAL,,0000,0,Tiempo del Centro,-6
0000-48163,48163,JAL,,0000,0,Tiempo del Centro,-6
0000-48164,48164,JAL,,0000,0,Tiempo del Centro,-6
0000-48165,48165,JAL,JAL-011,0000,0,Tiempo del Centro,-6
0000-48166,48166,JAL,JAL-011,0000,0,Tiempo del Centro,-6
0000-48167,48167,JAL,,0000,0,Tiempo del Centro,-6
0000-48168,48168,JAL,,0000,0,Tiempo del Centro,-6
0000-48169,48169,JAL,,0000,0,Tiempo del Centro,-6
0000-48170,48170,JAL,JAL-011,0000,0,Tiempo del Centro,-6
0000-48171,48171,JAL,,0000,0,Tiempo del Centro,-6
0000-48172,48172,JAL,,0000,0,Tiempo del Centro,-6
0000-48173,48173,JAL,,0000,0,Tiempo del Centro,-6
0000-48174,48174,JAL,,0000,0,Tiempo del Centro,-6
0000-48175,48175,JAL,JAL-011,0000,0,Tiempo del Centro,-6
0000-48176,48176,JAL,,0000,0,Tiempo del Centro,-6
0000-48177,48177,JAL,,0000,0,Tiempo del Centro,-6
0000-48178,48178,JAL,,0000,0,Tiempo del Centro,-6
0000-48179,48179,JAL,,0000,0,Tiempo del Centro,-6
0000-48180,48180,JAL,JAL-011,0000,0,Tiempo del Centro,-6
0000-48181,48181,JAL,,0000,0,Tiempo del Centro,-6
0000-48182,48182,JAL,,0000,0,Tiempo del Centro,-6
0000-48183,48183,JAL,,0000,0,Tiempo del Centro,-6
0000-48184,48184,JAL,,0000,0,Tiempo del Centro,-6
0000-48185,48185,JAL,JAL-011,0000,0,Tiempo del Centro,-6
0000-48186,48186,JAL,,0000,0,Tiempo del Centro,-6
0000-48187,48187,JAL,,0000,0,Tiempo del Centro,-6
0000-48188,48188,JAL,,0000,0,Tiempo del Centro,-6
0000-48189,48189,JAL,,0000,0,Tiempo del Centro,-6
0000-48190,48190,JAL,JAL-011,0000,0,Tiempo del Centro,-6
0000-48191,48191,JAL,,0000,0,Tiempo del Centro,-6
0000-48192,48192,JAL,,0000,0,Tiempo del Centro,-6
0000-48193,48193,JAL,JAL-011,0000,0,Tiempo del Centro,-6
0000-48194,48194,JAL,,0000,0,Tiempo del Centro,-6
0000-48195,48195,JAL,,0000,0,Tiempo del Centro,-6
0000-48196,48196,JAL,,0000,0,Tiempo del Centro,-6
0000-48197,48197,JAL,,0000,0,Tiempo del Centro,-6
0000-48198,48198,JAL,,0000,0,Tiempo del Centro,-6
0000-48199,48199,JAL,JAL-011,0000,0,Tiempo del Centro,-6
0021-48200,48200,JAL,JAL-084,0021,0,Tiempo del Centro,-6
0000-48201,48201,JAL,,0000,0,Tiempo del Centro,-6
0021-48202,48202,JAL,JAL-084,0021,0,Tiempo del Centro,-6
0021-48203,48203,JAL,JAL-084,0021,0,Tiempo del Centro,-6
0000-48204,48204,JAL,,0000,0,Tiempo del Centro,-6
0021-48205,48205,JAL,JAL-084,0021,0,Tiempo del Centro,-6
0000-48206,48206,JAL,,0000,0,Tiempo del Centro,-6
0021-48207,48207,JAL,JAL-084,0021,0,Tiempo del Centro,-6
0000-48208,48208,JAL,,0000,0,Tiempo del Centro,-6
0000-48209,48209,JAL,,0000,0,Tiempo del Centro,-6
0000-48210,48210,JAL,JAL-084,0000,0,Tiempo del Centro,-6
0000-48211,48211,JAL,JAL-084,0000,0,Tiempo del Centro,-6
0000-48212,48212,JAL,JAL-084,0000,0,Tiempo del Centro,-6
0000-48213,48213,JAL,JAL-084,0000,0,Tiempo del Centro,-6
0000-48214,48214,JAL,,0000,0,Tiempo del Centro,-6
0000-48215,48215,JAL,,0000,0,Tiempo del Centro,-6
0000-48216,48216,JAL,,0000,0,Tiempo del Centro,-6
0000-48217,48217,JAL,,0000,0,Tiempo del Centro,-6
0000-48218,48218,JAL,,0000,0,Tiempo del Centro,-6
0000-48219,48219,JAL,,0000,0,Tiempo del Centro,-6
0000-48220,48220,JAL,JAL-084,0000,0,Tiempo del Centro,-6
0000-48221,48221,JAL,,0000,0,Tiempo del Centro,-6
0000-48222,48222,JAL,,0000,0,Tiempo del Centro,-6
0000-48223,48223,JAL,,0000,0,Tiempo del Centro,-6
0000-48224,48224,JAL,,0000,0,Tiempo del Centro,-6
0000-48225,48225,JAL,,0000,0,Tiempo del Centro,-6
0000-48226,48226,JAL,,0000,0,Tiempo del Centro,-6
0000-48227,48227,JAL,,0000,0,Tiempo del Centro,-6
0000-48228,48228,JAL,,0000,0,Tiempo del Centro,-6
0000-48229,48229,JAL,,0000,0,Tiempo del Centro,-6
0000-48230,48230,JAL,JAL-084,0000,0,Tiempo del Centro,-6
0000-48231,48231,JAL,,0000,0,Tiempo del Centro,-6
0000-48232,48232,JAL,,0000,0,Tiempo del Centro,-6
0000-48233,48233,JAL,,0000,0,Tiempo del Centro,-6
0000-48234,48234,JAL,,0000,0,Tiempo del Centro,-6
0000-48235,48235,JAL,,0000,0,Tiempo del Centro,-6
0000-48236,48236,JAL,,0000,0,Tiempo del Centro,-6
0000-48237,48237,JAL,,0000,0,Tiempo del Centro,-6
0000-48238,48238,JAL,,0000,0,Tiempo del Centro,-6
0000-48239,48239,JAL,,0000,0,Tiempo del Centro,-6
0000-48240,48240,JAL,JAL-084,0000,0,Tiempo del Centro,-6
0000-48241,48241,JAL,,0000,0,Tiempo del Centro,-6
0000-48242,48242,JAL,,0000,0,Tiempo del Centro,-6
0000-48243,48243,JAL,,0000,0,Tiempo del Centro,-6
0000-48244,48244,JAL,,0000,0,Tiempo del Centro,-6
0000-48245,48245,JAL,JAL-084,0000,0,Tiempo del Centro,-6
0000-48246,48246,JAL,,0000,0,Tiempo del Centro,-6
0000-48247,48247,JAL,JAL-084,0000,0,Tiempo del Centro,-6
0000-48248,48248,JAL,,0000,0,Tiempo del Centro,-6
0000-48249,48249,JAL,,0000,0,Tiempo del Centro,-6
0000-48250,48250,JAL,JAL-084,0000,0,Tiempo del Centro,-6
0000-48251,48251,JAL,,0000,0,Tiempo del Centro,-6
0000-48252,48252,JAL,,0000,0,Tiempo del Centro,-6
0000-48253,48253,JAL,,0000,0,Tiempo del Centro,-6
0000-48254,48254,JAL,,0000,0,Tiempo del Centro,-6
0000-48255,48255,JAL,JAL-084,0000,0,Tiempo del Centro,-6
0000-48256,48256,JAL,JAL-084,0000,0,Tiempo del Centro,-6
0000-48257,48257,JAL,,0000,0,Tiempo del Centro,-6
0000-48258,48258,JAL,,0000,0,Tiempo del Centro,-6
0000-48259,48259,JAL,JAL-084,0000,0,Tiempo del Centro,-6
0000-48260,48260,JAL,JAL-067,0000,0,Tiempo del Centro,-6
0000-48261,48261,JAL,,0000,0,Tiempo del Centro,-6
0000-48262,48262,JAL,JAL-067,0000,0,Tiempo del Centro,-6
0000-48263,48263,JAL,,0000,0,Tiempo del Centro,-6
0000-48264,48264,JAL,JAL-067,0000,0,Tiempo del Centro,-6
0000-48265,48265,JAL,JAL-067,0000,0,Tiempo del Centro,-6
0000-48266,48266,JAL,JAL-067,0000,0,Tiempo del Centro,-6
0000-48267,48267,JAL,JAL-067,0000,0,Tiempo del Centro,-6
0000-48268,48268,JAL,,0000,0,Tiempo del Centro,-6
0000-48269,48269,JAL,,0000,0,Tiempo del Centro,-6
0000-48270,48270,JAL,JAL-067,0000,0,Tiempo del Centro,-6
0000-48271,48271,JAL,,0000,0,Tiempo del Centro,-6
0000-48272,48272,JAL,JAL-067,0000,0,Tiempo del Centro,-6
0000-48273,48273,JAL,,0000,0,Tiempo del Centro,-6
0000-48274,48274,JAL,JAL-067,0000,0,Tiempo del Centro,-6
0000-48275,48275,JAL,,0000,0,Tiempo del Centro,-6
0000-48276,48276,JAL,JAL-067,0000,0,Tiempo del Centro,-6
0000-48277,48277,JAL,,0000,0,Tiempo del Centro,-6
0000-48278,48278,JAL,,0000,0,Tiempo del Centro,-6
0000-48279,48279,JAL,,0000,0,Tiempo del Centro,-6
0000-48280,48280,JAL,JAL-067,0000,0,Tiempo del Centro,-6
0000-48281,48281,JAL,,0000,0,Tiempo del Centro,-6
0000-48282,48282,JAL,JAL-067,0000,0,Tiempo del Centro,-6
0000-48283,48283,JAL,JAL-067,0000,0,Tiempo del Centro,-6
0000-48284,48284,JAL,JAL-067,0000,0,Tiempo del Centro,-6
0000-48285,48285,JAL,,0000,0,Tiempo del Centro,-6
0000-48286,48286,JAL,,0000,0,Tiempo del Centro,-6
0000-48287,48287,JAL,,0000,0,Tiempo del Centro,-6
0000-48288,48288,JAL,,0000,0,Tiempo del Centro,-6
0000-48289,48289,JAL,,0000,0,Tiempo del Centro,-6
0006-48290,48290,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48291,48291,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48292,48292,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48293,48293,JAL,,0000,0,Tiempo del Centro,-6
0006-48294,48294,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48295,48295,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48296,48296,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48297,48297,JAL,,0000,0,Tiempo del Centro,-6
0006-48298,48298,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48299,48299,JAL,,0000,0,Tiempo del Centro,-6
0006-48300,48300,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48301,48301,JAL,,0000,0,Tiempo del Centro,-6
0000-48302,48302,JAL,,0000,0,Tiempo del Centro,-6
0000-48303,48303,JAL,,0000,0,Tiempo del Centro,-6
0006-48304,48304,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48305,48305,JAL,,0000,0,Tiempo del Centro,-6
0000-48306,48306,JAL,,0000,0,Tiempo del Centro,-6
0000-48307,48307,JAL,,0000,0,Tiempo del Centro,-6
0000-48308,48308,JAL,,0000,0,Tiempo del Centro,-6
0000-48309,48309,JAL,,0000,0,Tiempo del Centro,-6
0006-48310,48310,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48311,48311,JAL,,0000,0,Tiempo del Centro,-6
0006-48312,48312,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48313,48313,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48314,48314,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48315,48315,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48316,48316,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48317,48317,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48318,48318,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48319,48319,JAL,,0000,0,Tiempo del Centro,-6
0006-48320,48320,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48321,48321,JAL,,0000,0,Tiempo del Centro,-6
0000-48322,48322,JAL,,0000,0,Tiempo del Centro,-6
0000-48323,48323,JAL,,0000,0,Tiempo del Centro,-6
0006-48324,48324,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48325,48325,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48326,48326,JAL,,0000,0,Tiempo del Centro,-6
0006-48327,48327,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48328,48328,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48329,48329,JAL,,0000,0,Tiempo del Centro,-6
0006-48330,48330,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48331,48331,JAL,,0000,0,Tiempo del Centro,-6
0000-48332,48332,JAL,,0000,0,Tiempo del Centro,-6
0006-48333,48333,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48334,48334,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48335,48335,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48336,48336,JAL,,0000,0,Tiempo del Centro,-6
0000-48337,48337,JAL,,0000,0,Tiempo del Centro,-6
0006-48338,48338,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48339,48339,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48340,48340,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48341,48341,JAL,,0000,0,Tiempo del Centro,-6
0000-48342,48342,JAL,,0000,0,Tiempo del Centro,-6
0006-48343,48343,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48344,48344,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48345,48345,JAL,,0000,0,Tiempo del Centro,-6
0000-48346,48346,JAL,,0000,0,Tiempo del Centro,-6
0000-48347,48347,JAL,,0000,0,Tiempo del Centro,-6
0000-48348,48348,JAL,,0000,0,Tiempo del Centro,-6
0000-48349,48349,JAL,,0000,0,Tiempo del Centro,-6
0006-48350,48350,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48351,48351,JAL,,0000,0,Tiempo del Centro,-6
0000-48352,48352,JAL,,0000,0,Tiempo del Centro,-6
0006-48353,48353,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48354,48354,JAL,,0000,0,Tiempo del Centro,-6
0000-48355,48355,JAL,,0000,0,Tiempo del Centro,-6
0000-48356,48356,JAL,,0000,0,Tiempo del Centro,-6
0000-48357,48357,JAL,,0000,0,Tiempo del Centro,-6
0000-48358,48358,JAL,,0000,0,Tiempo del Centro,-6
0000-48359,48359,JAL,,0000,0,Tiempo del Centro,-6
0006-48360,48360,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48361,48361,JAL,,0000,0,Tiempo del Centro,-6
0000-48362,48362,JAL,,0000,0,Tiempo del Centro,-6
0000-48363,48363,JAL,,0000,0,Tiempo del Centro,-6
0000-48364,48364,JAL,,0000,0,Tiempo del Centro,-6
0000-48365,48365,JAL,,0000,0,Tiempo del Centro,-6
0000-48366,48366,JAL,,0000,0,Tiempo del Centro,-6
0000-48367,48367,JAL,,0000,0,Tiempo del Centro,-6
0000-48368,48368,JAL,,0000,0,Tiempo del Centro,-6
0000-48369,48369,JAL,,0000,0,Tiempo del Centro,-6
0006-48370,48370,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48371,48371,JAL,,0000,0,Tiempo del Centro,-6
0000-48372,48372,JAL,,0000,0,Tiempo del Centro,-6
0006-48373,48373,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48374,48374,JAL,,0000,0,Tiempo del Centro,-6
0000-48375,48375,JAL,,0000,0,Tiempo del Centro,-6
0000-48376,48376,JAL,,0000,0,Tiempo del Centro,-6
0000-48377,48377,JAL,,0000,0,Tiempo del Centro,-6
0000-48378,48378,JAL,,0000,0,Tiempo del Centro,-6
0000-48379,48379,JAL,,0000,0,Tiempo del Centro,-6
0006-48380,48380,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48381,48381,JAL,,0000,0,Tiempo del Centro,-6
0000-48382,48382,JAL,,0000,0,Tiempo del Centro,-6
0000-48383,48383,JAL,,0000,0,Tiempo del Centro,-6
0000-48384,48384,JAL,,0000,0,Tiempo del Centro,-6
0000-48385,48385,JAL,,0000,0,Tiempo del Centro,-6
0000-48386,48386,JAL,,0000,0,Tiempo del Centro,-6
0000-48387,48387,JAL,,0000,0,Tiempo del Centro,-6
0000-48388,48388,JAL,,0000,0,Tiempo del Centro,-6
0006-48389,48389,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0006-48390,48390,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48391,48391,JAL,,0000,0,Tiempo del Centro,-6
0000-48392,48392,JAL,,0000,0,Tiempo del Centro,-6
0000-48393,48393,JAL,,0000,0,Tiempo del Centro,-6
0000-48394,48394,JAL,,0000,0,Tiempo del Centro,-6
0000-48395,48395,JAL,,0000,0,Tiempo del Centro,-6
0000-48396,48396,JAL,,0000,0,Tiempo del Centro,-6
0000-48397,48397,JAL,,0000,0,Tiempo del Centro,-6
0000-48398,48398,JAL,,0000,0,Tiempo del Centro,-6
0006-48399,48399,JAL,JAL-067,0006,0,Tiempo del Centro,-6
0000-48400,48400,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48401,48401,JAL,,0000,0,Tiempo del Centro,-6
0000-48402,48402,JAL,,0000,0,Tiempo del Centro,-6
0000-48403,48403,JAL,,0000,0,Tiempo del Centro,-6
0000-48404,48404,JAL,,0000,0,Tiempo del Centro,-6
0000-48405,48405,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48406,48406,JAL,,0000,0,Tiempo del Centro,-6
0000-48407,48407,JAL,,0000,0,Tiempo del Centro,-6
0000-48408,48408,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48409,48409,JAL,,0000,0,Tiempo del Centro,-6
0000-48410,48410,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48411,48411,JAL,,0000,0,Tiempo del Centro,-6
0000-48412,48412,JAL,,0000,0,Tiempo del Centro,-6
0000-48413,48413,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48414,48414,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48415,48415,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48416,48416,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48417,48417,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48418,48418,JAL,,0000,0,Tiempo del Centro,-6
0000-48419,48419,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48420,48420,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48421,48421,JAL,,0000,0,Tiempo del Centro,-6
0000-48422,48422,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48423,48423,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48424,48424,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48425,48425,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48426,48426,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48427,48427,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48428,48428,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48429,48429,JAL,,0000,0,Tiempo del Centro,-6
0000-48430,48430,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48431,48431,JAL,,0000,0,Tiempo del Centro,-6
0000-48432,48432,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48433,48433,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48434,48434,JAL,,0000,0,Tiempo del Centro,-6
0000-48435,48435,JAL,,0000,0,Tiempo del Centro,-6
0000-48436,48436,JAL,,0000,0,Tiempo del Centro,-6
0000-48437,48437,JAL,,0000,0,Tiempo del Centro,-6
0000-48438,48438,JAL,,0000,0,Tiempo del Centro,-6
0000-48439,48439,JAL,,0000,0,Tiempo del Centro,-6
0000-48440,48440,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48441,48441,JAL,,0000,0,Tiempo del Centro,-6
0000-48442,48442,JAL,,0000,0,Tiempo del Centro,-6
0000-48443,48443,JAL,,0000,0,Tiempo del Centro,-6
0000-48444,48444,JAL,,0000,0,Tiempo del Centro,-6
0000-48445,48445,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48446,48446,JAL,,0000,0,Tiempo del Centro,-6
0000-48447,48447,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48448,48448,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48449,48449,JAL,JAL-020,0000,0,Tiempo del Centro,-6
0000-48450,48450,JAL,JAL-100,0000,0,Tiempo del Centro,-6
0000-48451,48451,JAL,JAL-100,0000,0,Tiempo del Centro,-6
0000-48452,48452,JAL,,0000,0,Tiempo del Centro,-6
0000-48453,48453,JAL,JAL-100,0000,0,Tiempo del Centro,-6
0000-48454,48454,JAL,,0000,0,Tiempo del Centro,-6
0000-48455,48455,JAL,JAL-100,0000,0,Tiempo del Centro,-6
0000-48456,48456,JAL,JAL-100,0000,0,Tiempo del Centro,-6
0000-48457,48457,JAL,JAL-100,0000,0,Tiempo del Centro,-6
0000-48458,48458,JAL,JAL-100,0000,0,Tiempo del Centro,-6
0000-48459,48459,JAL,,0000,0,Tiempo del Centro,-6
0000-48460,48460,JAL,JAL-100,0000,0,Tiempo del Centro,-6
0000-48461,48461,JAL,JAL-100,0000,0,Tiempo del Centro,-6
0000-48462,48462,JAL,JAL-100,0000,0,Tiempo del Centro,-6
0000-48463,48463,JAL,,0000,0,Tiempo del Centro,-6
0000-48464,48464,JAL,JAL-100,0000,0,Tiempo del Centro,-6
